"month","flows","dataset"
21116,1.6661439613546057e9,"paleo"
21117,1.7642657365258336e9,"paleo"
21118,1.9833272660224204e9,"paleo"
21119,2.164910596963159e9,"paleo"
21120,2.665099793288367e9,"paleo"
21121,3.0468066479011827e9,"paleo"
21122,3.2431652069543414e9,"paleo"
21123,4.0439074647002525e9,"paleo"
21124,4.793238979120753e9,"paleo"
21125,4.325902753520801e9,"paleo"
21126,3.6208453454088306e9,"paleo"
21127,2.633979829182654e9,"paleo"
21128,1.8414907680809956e9,"paleo"
21129,1.6492358129880958e9,"paleo"
21130,1.7556780940419207e9,"paleo"
21131,2.0205805580713181e9,"paleo"
21132,2.1326743924762218e9,"paleo"
21133,2.3535868542658367e9,"paleo"
21134,2.7130679853242493e9,"paleo"
21135,3.634263371458869e9,"paleo"
21136,4.0734186834733677e9,"paleo"
21137,4.152249341605892e9,"paleo"
21138,3.45064227350323e9,"paleo"
21139,2.4494220994292893e9,"paleo"
21140,1.7579312654793484e9,"paleo"
21141,1.6368706876342769e9,"paleo"
21142,1.6225157986422713e9,"paleo"
21143,1.8102408760470643e9,"paleo"
21144,2.1531432907399035e9,"paleo"
21145,2.209123018791057e9,"paleo"
21146,2.756498964879758e9,"paleo"
21147,3.493003311440254e9,"paleo"
21148,4.36097499708978e9,"paleo"
21149,3.912743309412595e9,"paleo"
21150,3.277904788027199e9,"paleo"
21151,2.468662980669807e9,"paleo"
21152,1.8293323310414982e9,"paleo"
21153,1.76540227331849e9,"paleo"
21154,1.7907990606779046e9,"paleo"
21155,1.9579295551112123e9,"paleo"
21156,2.1133335785819876e9,"paleo"
21157,2.367909256578456e9,"paleo"
21158,2.642523591178756e9,"paleo"
21159,3.416984706842934e9,"paleo"
21160,3.9250190854414406e9,"paleo"
21161,3.9304602646345463e9,"paleo"
21162,3.182984530677999e9,"paleo"
21163,2.207286942332586e9,"paleo"
21164,1.6169880973238592e9,"paleo"
21165,1.50191555973344e9,"paleo"
21166,1.5719166775339866e9,"paleo"
21167,1.8666425555568671e9,"paleo"
21168,2.000989483442923e9,"paleo"
21169,2.119631802326757e9,"paleo"
21170,2.7739420316603527e9,"paleo"
21171,3.8126623501586637e9,"paleo"
21172,4.345538489631952e9,"paleo"
21173,4.127208275900159e9,"paleo"
21174,3.207455101870781e9,"paleo"
21175,2.307480690481248e9,"paleo"
21176,1.707196423855372e9,"paleo"
21177,1.4837803822945585e9,"paleo"
21178,1.866851526242959e9,"paleo"
21179,1.9566630458873029e9,"paleo"
21180,2.1211018753387911e9,"paleo"
21181,2.4583505301469636e9,"paleo"
21182,2.989625951687359e9,"paleo"
21183,3.9416557392233963e9,"paleo"
21184,4.679124756507465e9,"paleo"
21185,4.368994789354914e9,"paleo"
21186,3.6823678013118477e9,"paleo"
21187,2.5324466362683525e9,"paleo"
21188,1.8408457270302486e9,"paleo"
21189,1.7921820024053464e9,"paleo"
21190,1.612799758436161e9,"paleo"
21191,1.811910558160782e9,"paleo"
21192,1.8686984949928916e9,"paleo"
21193,2.0865932257270021e9,"paleo"
21194,2.7372919975930843e9,"paleo"
21195,3.4989181747288017e9,"paleo"
21196,4.1240582911588144e9,"paleo"
21197,4.024147678319746e9,"paleo"
21198,3.379265535378865e9,"paleo"
21199,2.488981479485282e9,"paleo"
21200,1.7546689267647867e9,"paleo"
21201,1.7049538101431086e9,"paleo"
21202,1.890450386363966e9,"paleo"
21203,1.9948723676509924e9,"paleo"
21204,2.3255393621607018e9,"paleo"
21205,2.4902664025900927e9,"paleo"
21206,3.185883855347127e9,"paleo"
21207,4.0113389458509502e9,"paleo"
21208,4.32653476684719e9,"paleo"
21209,4.1205303191294794e9,"paleo"
21210,3.5296388567719407e9,"paleo"
21211,2.4866710937478857e9,"paleo"
21212,1.8014204634425344e9,"paleo"
21213,1.685832218216794e9,"paleo"
21214,1.8463470526972418e9,"paleo"
21215,2.075293451669591e9,"paleo"
21216,2.3329476484085536e9,"paleo"
21217,2.5565761222129455e9,"paleo"
21218,2.9197895292948627e9,"paleo"
21219,3.8005705397531557e9,"paleo"
21220,4.165755542853204e9,"paleo"
21221,4.1144116225325866e9,"paleo"
21222,3.533393867583756e9,"paleo"
21223,2.58807227750144e9,"paleo"
21224,1.8732402481456795e9,"paleo"
21225,1.732214254277209e9,"paleo"
21226,1.5984561267067072e9,"paleo"
21227,1.7331653720128212e9,"paleo"
21228,2.0171585560864136e9,"paleo"
21229,2.3202966411540823e9,"paleo"
21230,2.8416443848872375e9,"paleo"
21231,3.8456464656818614e9,"paleo"
21232,4.2322921886484895e9,"paleo"
21233,4.0573384260114927e9,"paleo"
21234,3.3410021784920692e9,"paleo"
21235,2.431611372486228e9,"paleo"
21236,1.776152713478777e9,"paleo"
21237,1.6514252025855496e9,"paleo"
21238,1.6269798749870803e9,"paleo"
21239,1.8947243372900343e9,"paleo"
21240,2.2125686848698864e9,"paleo"
21241,2.6084708353579555e9,"paleo"
21242,3.1813213617737923e9,"paleo"
21243,3.8325910278958445e9,"paleo"
21244,4.2132858143842044e9,"paleo"
21245,4.1158079925724134e9,"paleo"
21246,3.2153937047570868e9,"paleo"
21247,2.3383844814031706e9,"paleo"
21248,1.782883453904217e9,"paleo"
21249,1.6579419439385996e9,"paleo"
21250,1.303414481140663e9,"paleo"
21251,1.7904831345742178e9,"paleo"
21252,1.738901511648738e9,"paleo"
21253,1.95369704013134e9,"paleo"
21254,2.412973025787215e9,"paleo"
21255,3.09692945008785e9,"paleo"
21256,3.828999287927638e9,"paleo"
21257,3.5433751176094675e9,"paleo"
21258,3.0633407953239775e9,"paleo"
21259,2.340778813050961e9,"paleo"
21260,1.677733838883966e9,"paleo"
21261,1.5117017265778346e9,"paleo"
21262,1.3259905761391149e9,"paleo"
21263,1.661645438149763e9,"paleo"
21264,1.807838870849729e9,"paleo"
21265,1.9471114300728316e9,"paleo"
21266,2.7374019963864665e9,"paleo"
21267,3.29889511414292e9,"paleo"
21268,4.009038409696665e9,"paleo"
21269,3.658080530385244e9,"paleo"
21270,3.0099446794423656e9,"paleo"
21271,2.149286865967284e9,"paleo"
21272,1.594045228793065e9,"paleo"
21273,1.6954818980873866e9,"paleo"
21274,1.5508802182973228e9,"paleo"
21275,1.6468401196614747e9,"paleo"
21276,1.8581393433208401e9,"paleo"
21277,2.1251233114227304e9,"paleo"
21278,2.4629796689768376e9,"paleo"
21279,3.3477046072565184e9,"paleo"
21280,3.9716096327647924e9,"paleo"
21281,3.845610542844736e9,"paleo"
21282,3.1521969189405866e9,"paleo"
21283,2.314265959724041e9,"paleo"
21284,1.6387408068446724e9,"paleo"
21285,1.587219108166719e9,"paleo"
21286,1.810915601590303e9,"paleo"
21287,1.9293194522568297e9,"paleo"
21288,2.1886372095531683e9,"paleo"
21289,2.40409270458336e9,"paleo"
21290,2.959296404176153e9,"paleo"
21291,3.9259938904047804e9,"paleo"
21292,4.178002763071745e9,"paleo"
21293,4.215796552196433e9,"paleo"
21294,3.445804502624806e9,"paleo"
21295,2.3692482836606855e9,"paleo"
21296,1.7548192262061658e9,"paleo"
21297,1.6447994183940485e9,"paleo"
21298,1.6002403333365138e9,"paleo"
21299,2.006111316672449e9,"paleo"
21300,2.23025603333515e9,"paleo"
21301,2.63127903314314e9,"paleo"
21302,3.299165329009731e9,"paleo"
21303,3.87771329750211e9,"paleo"
21304,4.278928865542432e9,"paleo"
21305,3.759794759962755e9,"paleo"
21306,3.2148956466671767e9,"paleo"
21307,2.338302213516542e9,"paleo"
21308,1.94348377837381e9,"paleo"
21309,2.2213172122939024e9,"paleo"
21310,1.642875914030323e9,"paleo"
21311,1.887592330734775e9,"paleo"
21312,2.0841284984359088e9,"paleo"
21313,2.4055789203137145e9,"paleo"
21314,3.3515342379238963e9,"paleo"
21315,3.8706975677095127e9,"paleo"
21316,4.419626026938433e9,"paleo"
21317,3.9313488401560383e9,"paleo"
21318,3.301468488009776e9,"paleo"
21319,2.2150709826309547e9,"paleo"
21320,1.7555001281551316e9,"paleo"
21321,1.5591735882368414e9,"paleo"
21322,1.6386020207671762e9,"paleo"
21323,1.7757576717594268e9,"paleo"
21324,2.0171413685303545e9,"paleo"
21325,2.165886111634079e9,"paleo"
21326,2.720553818364812e9,"paleo"
21327,3.6698000955463676e9,"paleo"
21328,4.148416047540868e9,"paleo"
21329,4.060387604369393e9,"paleo"
21330,3.292231455611223e9,"paleo"
21331,2.399762863245097e9,"paleo"
21332,1.8259338821078744e9,"paleo"
21333,1.5679702013869457e9,"paleo"
21334,1.7388540269137812e9,"paleo"
21335,1.8687942501005898e9,"paleo"
21336,2.2784722831246552e9,"paleo"
21337,2.4238755799202843e9,"paleo"
21338,2.948041197693815e9,"paleo"
21339,3.6029314196673045e9,"paleo"
21340,4.271049201842072e9,"paleo"
21341,4.0454662437129736e9,"paleo"
21342,3.4736747225884967e9,"paleo"
21343,2.578284750159278e9,"paleo"
21344,1.9003131748101547e9,"paleo"
21345,1.7023829225470362e9,"paleo"
21346,1.6655280606743479e9,"paleo"
21347,1.8548999191579552e9,"paleo"
21348,2.049901388770658e9,"paleo"
21349,2.258822280287824e9,"paleo"
21350,2.9662629993329606e9,"paleo"
21351,3.654032836811898e9,"paleo"
21352,4.207572204116225e9,"paleo"
21353,3.9118185737780805e9,"paleo"
21354,3.2182585370660048e9,"paleo"
21355,2.319173683659302e9,"paleo"
21356,1.7795287959436316e9,"paleo"
21357,1.755693261800078e9,"paleo"
21358,1.8325862405874033e9,"paleo"
21359,2.0889395453897882e9,"paleo"
21360,2.5969205138762865e9,"paleo"
21361,2.767926624533215e9,"paleo"
21362,3.095910432269844e9,"paleo"
21363,4.033217336182915e9,"paleo"
21364,4.593291978753921e9,"paleo"
21365,4.2538761925827537e9,"paleo"
21366,3.629372313962208e9,"paleo"
21367,2.66441542860521e9,"paleo"
21368,1.9509174941125937e9,"paleo"
21369,1.8182477262113583e9,"paleo"
21370,1.9225943348135614e9,"paleo"
21371,2.1044347125820165e9,"paleo"
21372,2.6730661089642754e9,"paleo"
21373,2.931031128076412e9,"paleo"
21374,3.498718572406225e9,"paleo"
21375,4.460198547750802e9,"paleo"
21376,4.777960263706331e9,"paleo"
21377,4.425621541830756e9,"paleo"
21378,3.48313615294909e9,"paleo"
21379,2.462317500363589e9,"paleo"
21380,1.850402583051784e9,"paleo"
21381,1.7071109329545798e9,"paleo"
21382,1.8323346685492926e9,"paleo"
21383,1.9605562754472456e9,"paleo"
21384,2.1570450070288897e9,"paleo"
21385,2.382458614896269e9,"paleo"
21386,3.0404201988615947e9,"paleo"
21387,3.7038240138518248e9,"paleo"
21388,4.187245311316497e9,"paleo"
21389,3.890316979800973e9,"paleo"
21390,3.231575560827702e9,"paleo"
21391,2.492680180924141e9,"paleo"
21392,1.9043238304806068e9,"paleo"
21393,1.9585880154971192e9,"paleo"
21394,1.6794130019181957e9,"paleo"
21395,1.918803500338186e9,"paleo"
21396,1.9517532659691231e9,"paleo"
21397,2.2838900437669015e9,"paleo"
21398,2.80554950146368e9,"paleo"
21399,3.472401661021958e9,"paleo"
21400,4.1788509906907196e9,"paleo"
21401,4.1565797546814184e9,"paleo"
21402,3.490708651501853e9,"paleo"
21403,2.3397789631118846e9,"paleo"
21404,1.7211005807614326e9,"paleo"
21405,1.7387097209535253e9,"paleo"
21406,1.774899422491631e9,"paleo"
21407,1.8215649877465823e9,"paleo"
21408,2.0510832685459223e9,"paleo"
21409,2.4640552538047276e9,"paleo"
21410,3.0505777852587957e9,"paleo"
21411,3.737571707675832e9,"paleo"
21412,4.2158542126671553e9,"paleo"
21413,4.2102076185276957e9,"paleo"
21414,3.3081995598623104e9,"paleo"
21415,2.366062418920567e9,"paleo"
21416,1.8011272377659192e9,"paleo"
21417,1.8905773325313363e9,"paleo"
21418,1.4449654578057125e9,"paleo"
21419,1.717483173010884e9,"paleo"
21420,2.098651112413892e9,"paleo"
21421,2.294782400696173e9,"paleo"
21422,2.9970431987652283e9,"paleo"
21423,3.702163562315425e9,"paleo"
21424,4.089439270816308e9,"paleo"
21425,4.1253628078831987e9,"paleo"
21426,3.2572337165767336e9,"paleo"
21427,2.353914925620372e9,"paleo"
21428,1.8069091742528872e9,"paleo"
21429,1.6004816848868103e9,"paleo"
21430,1.7678451318037739e9,"paleo"
21431,1.7877294884837778e9,"paleo"
21432,2.1434410917602901e9,"paleo"
21433,2.44818893823551e9,"paleo"
21434,3.050564037630356e9,"paleo"
21435,4.09623259635806e9,"paleo"
21436,4.32561218703772e9,"paleo"
21437,3.8903104030565023e9,"paleo"
21438,3.3547190706264925e9,"paleo"
21439,2.3938486944606886e9,"paleo"
21440,1.7613258428930945e9,"paleo"
21441,1.5964772131754286e9,"paleo"
21442,1.696792424855743e9,"paleo"
21443,1.888190491710629e9,"paleo"
21444,2.215358081272257e9,"paleo"
21445,2.4622437958656435e9,"paleo"
21446,2.931311739203739e9,"paleo"
21447,4.1232188666788845e9,"paleo"
21448,4.463298206254499e9,"paleo"
21449,4.213489281878466e9,"paleo"
21450,3.412789155211649e9,"paleo"
21451,2.4322721675912743e9,"paleo"
21452,1.8017144576192296e9,"paleo"
21453,1.7466628045243979e9,"paleo"
21454,1.4716797666143386e9,"paleo"
21455,1.729262418176408e9,"paleo"
21456,2.0829390628696036e9,"paleo"
21457,2.450719101066682e9,"paleo"
21458,2.88982908807133e9,"paleo"
21459,3.573826386601672e9,"paleo"
21460,4.1769823270412197e9,"paleo"
21461,3.9563807648549128e9,"paleo"
21462,3.3218851715209403e9,"paleo"
21463,2.3790117481903253e9,"paleo"
21464,1.6795250544103434e9,"paleo"
21465,1.608515645916742e9,"paleo"
21466,1.4584321556579566e9,"paleo"
21467,1.649695669179042e9,"paleo"
21468,1.9509880843692763e9,"paleo"
21469,2.3162422513474827e9,"paleo"
21470,2.6153511220424843e9,"paleo"
21471,3.285403731577862e9,"paleo"
21472,3.9437708576212926e9,"paleo"
21473,3.9002748280506105e9,"paleo"
21474,3.0455921124263644e9,"paleo"
21475,2.1691278443605146e9,"paleo"
21476,1.6481453861124535e9,"paleo"
21477,1.6777296023000336e9,"paleo"
21478,1.5252177350031505e9,"paleo"
21479,1.7317951602777214e9,"paleo"
21480,2.0180830893892772e9,"paleo"
21481,2.2815415414815426e9,"paleo"
21482,2.6643727906235924e9,"paleo"
21483,3.2999480010559835e9,"paleo"
21484,3.968721160146614e9,"paleo"
21485,3.773539179557987e9,"paleo"
21486,3.154560850074435e9,"paleo"
21487,2.3545595268480444e9,"paleo"
21488,1.6886240651002417e9,"paleo"
21489,1.5628435175573266e9,"paleo"
21490,1.7499647010497e9,"paleo"
21491,1.9374057527400408e9,"paleo"
21492,2.3652210326832404e9,"paleo"
21493,2.3625971145800533e9,"paleo"
21494,2.943873698394367e9,"paleo"
21495,3.788225927047284e9,"paleo"
21496,4.58287079426502e9,"paleo"
21497,4.2118452402639275e9,"paleo"
21498,3.335646205531979e9,"paleo"
21499,2.5940026432649217e9,"paleo"
21500,1.8396386471250908e9,"paleo"
21501,1.6742862436674242e9,"paleo"
21502,1.7980388812893934e9,"paleo"
21503,2.1812580964390974e9,"paleo"
21504,2.4500211014674244e9,"paleo"
21505,2.8889251511777363e9,"paleo"
21506,3.4670596428393145e9,"paleo"
21507,4.1394495708940215e9,"paleo"
21508,4.455267287378667e9,"paleo"
21509,4.328710902269678e9,"paleo"
21510,3.576927835167877e9,"paleo"
21511,2.501886035674741e9,"paleo"
21512,1.8014094065507128e9,"paleo"
21513,1.8057822467310681e9,"paleo"
21514,1.7219073249196754e9,"paleo"
21515,1.9349180357969232e9,"paleo"
21516,2.1232481621364284e9,"paleo"
21517,2.3062748438853817e9,"paleo"
21518,2.7572769139127645e9,"paleo"
21519,3.599648544614506e9,"paleo"
21520,4.196777547610257e9,"paleo"
21521,3.8933583336608706e9,"paleo"
21522,3.319669885771616e9,"paleo"
21523,2.406131067736105e9,"paleo"
21524,1.8173600400183094e9,"paleo"
21525,1.750369265981001e9,"paleo"
21526,1.9538675339383512e9,"paleo"
21527,2.122407111876842e9,"paleo"
21528,2.440797073167197e9,"paleo"
21529,2.7431603962347517e9,"paleo"
21530,3.206199613527569e9,"paleo"
21531,4.0945721793178344e9,"paleo"
21532,4.720510898134447e9,"paleo"
21533,4.171169181446106e9,"paleo"
21534,3.2232188997367277e9,"paleo"
21535,2.203653892600027e9,"paleo"
21536,1.7778726965064325e9,"paleo"
21537,1.6974773158160121e9,"paleo"
21538,2.0361900727716887e9,"paleo"
21539,2.2071037203607635e9,"paleo"
21540,2.373824760981837e9,"paleo"
21541,2.7114087199511867e9,"paleo"
21542,2.9521217892286253e9,"paleo"
21543,4.2078439438391047e9,"paleo"
21544,4.3410615003592415e9,"paleo"
21545,4.1210895533191853e9,"paleo"
21546,3.358477747274637e9,"paleo"
21547,2.36755034832248e9,"paleo"
21548,1.8604379156490579e9,"paleo"
21549,1.8431224636565247e9,"paleo"
21550,1.744084252785484e9,"paleo"
21551,1.8835037809307346e9,"paleo"
21552,2.215588765133543e9,"paleo"
21553,2.40868247666146e9,"paleo"
21554,2.851853849706337e9,"paleo"
21555,3.8137431296669965e9,"paleo"
21556,4.35899307723197e9,"paleo"
21557,3.9199946680390224e9,"paleo"
21558,3.3808761752935505e9,"paleo"
21559,2.493606974450214e9,"paleo"
21560,1.690839502505635e9,"paleo"
21561,1.7895523567887254e9,"paleo"
21562,1.6033061857838957e9,"paleo"
21563,1.8794818443690786e9,"paleo"
21564,2.1779825991879997e9,"paleo"
21565,2.300759723160842e9,"paleo"
21566,2.640803282871486e9,"paleo"
21567,3.5102065403785715e9,"paleo"
21568,3.720748400587307e9,"paleo"
21569,3.6782048170556793e9,"paleo"
21570,3.089206040626585e9,"paleo"
21571,2.3865480977948313e9,"paleo"
21572,1.680629969956372e9,"paleo"
21573,1.5016562541489534e9,"paleo"
21574,1.455572235313383e9,"paleo"
21575,1.83873233188199e9,"paleo"
21576,2.0245227566951804e9,"paleo"
21577,2.3079773964031196e9,"paleo"
21578,2.7765334100339956e9,"paleo"
21579,3.4922031289131618e9,"paleo"
21580,3.94763836511474e9,"paleo"
21581,4.12274367306229e9,"paleo"
21582,3.216570197037073e9,"paleo"
21583,2.206064315562805e9,"paleo"
21584,1.6822900287391658e9,"paleo"
21585,1.5404448292698545e9,"paleo"
21586,1.4479433200472114e9,"paleo"
21587,1.6804834653772163e9,"paleo"
21588,1.9339220000404246e9,"paleo"
21589,2.3176154109560866e9,"paleo"
21590,2.780407803676758e9,"paleo"
21591,3.469634996383751e9,"paleo"
21592,3.9582724257133965e9,"paleo"
21593,3.9063172674070873e9,"paleo"
21594,3.1520841647217417e9,"paleo"
21595,2.3553559329948006e9,"paleo"
21596,1.754981949712739e9,"paleo"
21597,1.625278493700622e9,"paleo"
21598,1.5623921116506062e9,"paleo"
21599,1.7757544445406911e9,"paleo"
21600,1.8018206254072115e9,"paleo"
21601,2.1426984220494661e9,"paleo"
21602,2.7225905560734844e9,"paleo"
21603,3.6101208321350584e9,"paleo"
21604,4.29940647544986e9,"paleo"
21605,4.1156826627101e9,"paleo"
21606,3.6016397362153025e9,"paleo"
21607,2.4399466170349064e9,"paleo"
21608,1.6310170509470942e9,"paleo"
21609,1.5523747640326052e9,"paleo"
21610,1.7524519721357493e9,"paleo"
21611,2.1581527664060354e9,"paleo"
21612,2.544977958057653e9,"paleo"
21613,2.398975857867779e9,"paleo"
21614,3.037946490672722e9,"paleo"
21615,3.8008152195033455e9,"paleo"
21616,4.496774570604564e9,"paleo"
21617,4.082723105030369e9,"paleo"
21618,3.4540972795768623e9,"paleo"
21619,2.4939905409023924e9,"paleo"
21620,1.8009847683764985e9,"paleo"
21621,1.811069179038807e9,"paleo"
21622,1.735014459613174e9,"paleo"
21623,1.8469085526635203e9,"paleo"
21624,2.0799526509221003e9,"paleo"
21625,2.384534024856495e9,"paleo"
21626,3.032793555888747e9,"paleo"
21627,3.767939747788985e9,"paleo"
21628,4.353254353214741e9,"paleo"
21629,4.0771629218971543e9,"paleo"
21630,3.3916013786290464e9,"paleo"
21631,2.47667684084469e9,"paleo"
21632,1.805429091826376e9,"paleo"
21633,1.629574799480264e9,"paleo"
21634,1.590628995511598e9,"paleo"
21635,1.9136820824280205e9,"paleo"
21636,2.2709217455695972e9,"paleo"
21637,2.527151293383107e9,"paleo"
21638,3.111212889940921e9,"paleo"
21639,3.815798832926219e9,"paleo"
21640,4.365479425333388e9,"paleo"
21641,3.9895976653815055e9,"paleo"
21642,3.1348576242712545e9,"paleo"
21643,2.3702735805362144e9,"paleo"
21644,1.8274198541362052e9,"paleo"
21645,1.7165049102973957e9,"paleo"
21646,1.7052881890026765e9,"paleo"
21647,1.7937336812506833e9,"paleo"
21648,2.1985953749571986e9,"paleo"
21649,2.4247638932251396e9,"paleo"
21650,2.840987523687224e9,"paleo"
21651,3.6348774209843035e9,"paleo"
21652,4.122786496327477e9,"paleo"
21653,3.907102633631203e9,"paleo"
21654,3.307480101974187e9,"paleo"
21655,2.4282824472622595e9,"paleo"
21656,1.812200005022169e9,"paleo"
21657,1.574849381943009e9,"paleo"
21658,1.793031715917921e9,"paleo"
21659,2.0404151259726288e9,"paleo"
21660,2.3014897435939255e9,"paleo"
21661,2.5184931092601986e9,"paleo"
21662,3.051689683658743e9,"paleo"
21663,3.8788424695854673e9,"paleo"
21664,4.280480101780513e9,"paleo"
21665,4.129505816542319e9,"paleo"
21666,3.4543890624941587e9,"paleo"
21667,2.499479077175543e9,"paleo"
21668,1.78963255821594e9,"paleo"
21669,1.6089953736737123e9,"paleo"
21670,1.7747228989141994e9,"paleo"
21671,1.8027368640398407e9,"paleo"
21672,2.1908792365708385e9,"paleo"
21673,2.6782278944723167e9,"paleo"
21674,3.194190595291239e9,"paleo"
21675,3.955130289678998e9,"paleo"
21676,4.258581560654997e9,"paleo"
21677,3.7680629707793283e9,"paleo"
21678,3.3635893070520124e9,"paleo"
21679,2.4292024252483115e9,"paleo"
21680,1.765132759587296e9,"paleo"
21681,1.597780546242753e9,"paleo"
21682,1.6683495150022697e9,"paleo"
21683,1.7665723144650226e9,"paleo"
21684,1.9421648058332644e9,"paleo"
21685,2.4866298960028048e9,"paleo"
21686,3.0346481024336596e9,"paleo"
21687,3.758794153160097e9,"paleo"
21688,4.1980505216580644e9,"paleo"
21689,3.9011731150247664e9,"paleo"
21690,3.219790808417222e9,"paleo"
21691,2.2853860011459765e9,"paleo"
21692,1.7548835558598504e9,"paleo"
21693,1.5880406619192195e9,"paleo"
21694,1.445004527859758e9,"paleo"
21695,1.6759524231925426e9,"paleo"
21696,2.0328903034420104e9,"paleo"
21697,2.331787644271798e9,"paleo"
21698,2.818064670129312e9,"paleo"
21699,3.533664500605978e9,"paleo"
21700,4.2474152312496843e9,"paleo"
21701,3.9157182070801883e9,"paleo"
21702,3.202784213659492e9,"paleo"
21703,2.2768773186165333e9,"paleo"
21704,1.6451529057946227e9,"paleo"
21705,1.7180148805445318e9,"paleo"
21706,1.8744184200094423e9,"paleo"
